pair_id,model_a,model_b,size_a,size_b,t_semantic,t_structural,t_behavioral,t_total,behavioral_timed_out_a,behavioral_timed_out_b,structural_overall,behavioral_score,error
51_142,model_52,model_143,15,7,0.009024041995871812,9.774998761713505e-05,0.0029374999867286533,0.012060334003763273,False,False,0.06857142857142856,0.0,
51_143,model_52,model_144,15,26,0.04226929199649021,0.000182791001861915,0.004078958998434246,0.04653229098767042,False,False,0.17851293422025127,0.0,
51_144,model_52,model_145,15,17,0.027219499985221773,0.0001342089963145554,0.0032127919839695096,0.030567374982638285,False,False,0.21169117647058822,0.0,
51_145,model_52,model_146,15,17,0.025211083004251122,0.00013237498933449388,0.0036027080204803497,0.02894691700930707,False,False,0.18739495798319328,0.0,
51_146,model_52,model_147,15,30,0.3606898339930922,0.00044841700582765043,0.1418531250092201,0.5029942499822937,False,False,0.13794871794871794,0.0,
51_147,model_52,model_148,15,35,0.0579667080019135,0.0002640830061864108,0.006334749981760979,0.0645673330000136,False,False,0.1279761904761905,0.0,
51_148,model_52,model_149,15,37,0.06336704100249335,0.00029308299417607486,23.41954462500871,23.483207083976595,False,False,0.059324009324009316,0.0,
51_149,model_52,model_150,15,3,0.01069837500108406,9.958399459719658e-05,0.0017065420106519014,0.012505416991189122,False,False,0.01111111111111111,0.0,
51_150,model_52,model_151,15,11,0.021502082992810756,0.00011412499588914216,0.002512041013687849,0.02412895899033174,False,False,0.13663003663003662,0.0,
51_151,model_52,model_152,15,9,0.016679665975971147,0.00010274999658577144,0.001994082995224744,0.0187772499921266,False,False,0.13615384615384615,0.0,
51_152,model_52,model_153,15,21,0.025151875015581027,0.00015154099673964083,0.0034836670092772692,0.028787874995032325,False,False,0.205718954248366,0.0,
51_153,model_52,model_154,15,17,0.035949916986282915,0.00013100000796839595,0.002824458002578467,0.03890604100888595,False,False,0.10333333333333332,0.0,
52_53,model_53,model_54,18,8,0.0188813749991823,0.00011187500786036253,0.053625915985321626,0.07262008299585432,False,False,0.10500000000000001,0.0,
52_54,model_53,model_55,18,8,0.023345124995103106,0.00011212500976398587,0.05507470801239833,0.07853274999069981,False,False,0.10500000000000001,0.0,
52_55,model_53,model_56,18,29,0.07309887500014156,0.00020725000649690628,0.05958829200244509,0.13289524998981506,False,False,0.08304597701149426,0.0,
52_56,model_53,model_57,18,5,0.02017887501278892,0.00010458298493176699,0.05323237500851974,0.07351654101512395,False,False,0.06000000000000001,0.0,
52_57,model_53,model_58,18,4,0.012477457989007235,9.770799078978598e-05,0.0530847089830786,0.06566054199356586,False,False,0.03428571428571428,0.0,
52_58,model_53,model_59,18,6,0.013361000019358471,0.00010608401498757303,0.05291341702104546,0.06638125001336448,False,False,0.08142857142857142,0.0,
52_59,model_53,model_60,18,6,0.01352983299875632,0.00010499998461455107,0.053275833022780716,0.06691137500456534,False,False,0.06142857142857143,0.0,
52_60,model_53,model_61,18,21,0.04017420799937099,0.0001598750241100788,0.057205332996090874,0.09754025001893751,False,False,0.11489898989898989,0.0,
52_61,model_53,model_62,18,17,0.03724029200384393,0.00014608300989493728,0.055218499997863546,0.09260574998916127,False,False,0.08444444444444445,0.0,
52_62,model_53,model_63,18,15,0.043374375003622845,0.0001324159966316074,0.05452687499928288,0.09803454199573025,False,False,0.1595238095238095,0.0,
52_63,model_53,model_64,18,7,0.029845999990357086,0.00010566701530478895,0.0531177920056507,0.08307016699109226,False,False,0.07529411764705882,0.0,
52_64,model_53,model_65,18,8,0.020564083009958267,0.00011237501166760921,0.18528370797866955,0.20596125000156462,False,False,0.085,0.0,
52_65,model_53,model_66,18,45,0.09272554199560545,0.00031645799754187465,0.06200370899750851,0.15504687500651926,False,False,0.05284090909090909,0.0,
52_66,model_53,model_67,18,13,0.032507791998796165,0.00013741699513047934,0.0548552920226939,0.08750120902550407,False,False,0.11083333333333334,0.0,
52_67,model_53,model_68,18,24,0.050629416975425556,0.0001961250090971589,0.05767470897990279,0.10850108400336467,False,False,0.11454545454545455,0.0,
52_68,model_53,model_69,18,8,0.027421083999797702,0.00010895897867158055,0.05338204200961627,0.08091279098880477,False,False,0.04607843137254902,0.0,
52_69,model_53,model_70,18,30,0.08783850001054816,0.00022533300216309726,0.24184079197584651,0.3299055419920478,False,False,0.0914141414141414,0.0,
52_70,model_53,model_71,18,14,0.03498883300926536,0.00013920798664912581,0.15665700001409277,0.19178608400397934,False,False,0.06999999999999999,0.0,
52_71,model_53,model_72,18,14,0.03517537500010803,0.00013904200750403106,0.15633625001646578,0.19165150000480935,False,False,0.06999999999999999,0.0,
52_72,model_53,model_73,18,10,0.02756700001191348,0.00011824999819509685,0.05336016698856838,0.08104608301073313,False,False,0.05888888888888888,0.0,
52_73,model_53,model_74,18,10,0.02736929099773988,0.00011679201270453632,0.05314604099839926,0.08063279199996032,False,False,0.05888888888888888,0.0,
52_74,model_53,model_75,18,4,0.01304045901633799,9.762498666532338e-05,0.052798916993197054,0.06593766598962247,False,False,0.04142857142857142,0.0,
52_75,model_53,model_76,18,3,0.007773084013024345,9.491699165664613e-05,0.05241716600721702,0.0602858749916777,False,False,0.02,0.0,
52_76,model_53,model_77,18,4,0.013737749977735803,9.733298793435097e-05,0.052862041018670425,0.06669787500868551,False,False,0.04142857142857142,0.0,
52_77,model_53,model_78,18,4,0.013511917000869289,9.770801989361644e-05,0.0526204579800833,0.06623087500338443,False,False,0.04142857142857142,0.0,
52_78,model_53,model_79,18,3,0.007589541986817494,9.487499482929707e-05,0.05294787502498366,0.06063299998641014,False,False,0.03538461538461539,0.0,
52_79,model_53,model_80,18,4,0.013972582994028926,9.737501386553049e-05,0.05266320798546076,0.06673383398447186,False,False,0.04142857142857142,0.0,
52_80,model_53,model_81,18,12,0.03883249999489635,0.00012250000145286322,0.05335033300798386,0.09230604200274684,False,False,0.08,0.0,
52_81,model_53,model_82,18,20,0.06139754201285541,0.0001617909874767065,0.05452820801292546,0.11608837498351932,False,False,0.13444444444444445,0.0,
52_82,model_53,model_83,18,7,0.0198134999955073,0.00010658300016075373,0.05293725000228733,0.07285804199636914,False,False,0.07833333333333334,0.0,
52_83,model_53,model_84,18,8,0.031013250001706183,0.00010775000555440784,0.05311337500461377,0.0842350409948267,False,False,0.0988888888888889,0.0,
52_84,model_53,model_85,18,34,0.09756287501659244,0.00023883298854343593,0.0588950420205947,0.15669775000424124,False,False,0.11782828282828284,0.0,
52_85,model_53,model_86,18,9,0.02504479102208279,0.00011812499724328518,0.054217541008256376,0.0793812500196509,False,False,0.11565922920892494,0.0,
52_86,model_53,model_87,18,10,0.025637834012741223,0.00011954197543673217,0.05329370801337063,0.07905183301772922,False,False,0.06874999999999999,0.0,
52_87,model_53,model_88,18,15,0.03322245800518431,0.00013262499123811722,0.05422337501659058,0.08757916698232293,False,False,0.14285714285714285,0.0,
52_88,model_53,model_89,18,15,0.033437915990361944,0.0001313330139964819,0.05444741700193845,0.08801745899836533,False,False,0.14285714285714285,0.0,
52_89,model_53,model_90,18,5,0.015089749998878688,0.00010187498992308974,0.05274754200945608,0.06793979197391309,False,False,0.04642857142857143,0.0,
52_90,model_53,model_91,18,8,0.023219666007207707,0.00010924998787231743,0.05339966600877233,0.07672933299909346,False,False,0.06666666666666667,0.0,
52_91,model_53,model_92,18,11,0.026935041998513043,0.00012195800081826746,0.05303262500092387,0.08009037500596605,False,False,0.1265546218487395,0.0,
52_92,model_53,model_93,18,10,0.027113916003145278,0.00011508300667628646,0.05326112499460578,0.0804908330028411,False,False,0.07457983193277311,0.0,
52_93,model_53,model_94,18,9,0.020663750008679926,0.00011541700223460793,0.05346012499649078,0.074239999987185,False,False,0.06999999999999999,0.0,
52_94,model_53,model_95,18,5,0.015240000007906929,0.00010204099817201495,0.05251425001188181,0.06785704201320186,False,False,0.04642857142857143,0.0,
52_95,model_53,model_96,18,8,0.020721042004879564,0.00011391600128263235,0.053097916999831796,0.07393358301487751,False,False,0.052500000000000005,0.0,
52_96,model_53,model_97,18,27,0.06086404202505946,0.00019191601313650608,0.05604591700830497,0.11710258401581086,False,False,0.10633333333333332,0.0,
52_97,model_53,model_98,18,30,0.07802779201301746,0.0002041249827016145,0.05609508400084451,0.13432783400639892,False,False,0.10695852534562211,0.0,
52_98,model_53,model_99,18,5,0.018026458012172952,9.966702782548964e-05,0.05266733400640078,0.07079416699707508,False,False,0.06000000000000001,0.0,
52_99,model_53,model_100,18,18,0.049023250001482666,0.00014233298134058714,17.26670475001447,17.315872790990397,False,False,0.1160455486542443,0.0,
52_100,model_53,model_101,18,6,0.01770245801890269,0.00011929200263693929,0.054002709017368034,0.07182558299973607,False,False,0.07261904761904761,0.0,
52_101,model_53,model_102,18,31,0.08685770799638703,0.0002504589792806655,0.06010687499656342,0.14721633298904635,False,False,0.07947454844006567,0.0,
52_102,model_53,model_103,18,14,0.047254665987566113,0.00014124999870546162,0.05538854200858623,0.10278520800056867,False,False,0.1376190476190476,0.0,
52_103,model_53,model_104,18,6,0.02242629198008217,0.00010550001752562821,0.0535534170048777,0.0760859579895623,False,False,0.057499999999999996,0.0,
52_104,model_53,model_105,18,13,0.036996415990870446,0.00012891599908471107,0.05443541699787602,0.09156145798624493,False,False,0.13969924812030077,0.0,
52_105,model_53,model_106,18,9,0.027669958013575524,0.00011583298328332603,0.054955958999926224,0.08274270899710245,False,False,0.08117647058823528,0.0,
52_106,model_53,model_107,18,6,0.02474624998285435,0.00010975002078339458,0.05326400001649745,0.0781208330008667,False,False,0.057499999999999996,0.0,
52_107,model_53,model_108,18,6,0.012916125007905066,0.00010750000365078449,0.054592875007074326,0.06761754199396819,False,False,0.07261904761904761,0.0,
52_108,model_53,model_109,18,18,0.0494546249974519,0.0001567089930176735,0.05575287499232218,0.10536516600404866,False,False,0.08040404040404041,0.0,
52_109,model_53,model_110,18,17,0.027105292014312,0.00015937499119900167,0.05699387501226738,0.08425945800263435,False,False,0.08642857142857144,0.0,
52_110,model_53,model_111,18,14,0.04075654101325199,0.00013516598846763372,0.05448500000056811,0.095377624995308,False,False,0.10285714285714287,0.0,
52_111,model_53,model_112,18,8,0.02115825001965277,0.00011175000690855086,0.0543397500005085,0.07561070800875314,False,False,0.085,0.0,
52_112,model_53,model_113,18,14,0.04082620900589973,0.00013054200098849833,0.054163374996278435,0.0951208750193473,False,False,0.145,0.0,
